zip,work_outside_home,Commute,beh_read,beh_type,beh_handheld,beh_handfree,beh_app,acc_handheld,acc_handfree,acc_read,acc_type,acc_app,threat_talk,threat_type,threat_aggressive,threat_spdfwy,threat_spdres,threat_lights,threat_asleep,threat_alcohol,threat_cannabis,threat_app,legal_addgps,legal_gps1819,legal_handheld,legal_handheldstop,legal_handheldspkr,legal_911,legal_camera,legal_music1819,legal_readstop,legal_typestop,legal_handfree,legal_app1819,legal_video,will30_handheld,will30_type,will30_app,willever_tixtalk,willever_tixtext,willever_crashtalk,willever_crashtext,stop_family,stop_friends,stop_pass,stop_bt,stop_tix124,stop_tix240,stop_ins,stop_work,stop_app,stop_block,stop_crash,stop_kill,stop_none,Gender,Age,agegrp1,Race,Education,Income,drive30days,Urbanicity,weight,Language,legal_gps2122,legal_music2122,legal_app2122,year,month,day
98126,1,1,3,3,3,3,3,4,3,3,4,4,3,2,1,2,1,1,1,1,1,2,2,1,2,2,2,1,3,3,2,2,1,2,2,3,2,3,3,3,3,5,2,2,2,2,1,2,1,2,2,1,1,1,2,2,30,2,4,4,4,1,1,0.960588054,1,,,,2019,5,24
98059,1,3,5,5,5,5,5,4,2,4,4,4,2,1,1,1,1,1,1,1,2,1,3,1,2,2,2,1,3,3,1,1,1,1,2,4,4,4,4,4,4,4,1,1,1,1,1,1,1,2,1,2,1,1,2,2,34,2,2,4,3,2,2,1.239371068,1,,,,2019,5,24
98074,2,,5,5,5,5,5,4,2,4,4,4,1,1,1,1,1,1,1,1,1,1,3,3,1,2,3,3,3,3,3,3,1,3,3,4,4,4,5,5,4,5,2,2,2,1,2,2,2,2,2,2,2,2,2,2,16,1,3,1,5,2,1,1.155186979,1,,,,2019,5,24
98033,2,,3,5,2,3,4,3,2,4,4,4,3,1,3,3,2,1,1,1,2,2,1,1,2,1,1,1,2,2,2,2,1,2,2,2,3,3,3,4,2,3,1,1,1,2,2,2,2,2,1,2,2,2,2,1,28,2,3,3,5,1,2,2.023664226,1,,,,2019,5,24
98031,1,1,3,5,3,5,5,4,3,3,4,4,1,1,1,2,2,1,1,1,1,2,2,1,2,2,2,1,2,2,2,2,1,2,2,3,3,3,4,4,4,4,2,2,2,2,1,1,1,2,2,2,1,1,2,2,39,3,3,3,3,1,1,0.8790747,1,,,,2019,5,24
98074,1,1,3,5,3,1,3,4,2,4,4,3,2,1,1,2,1,1,2,1,1,2,2,1,2,2,2,3,2,3,2,2,1,2,2,4,4,3,4,3,3,3,2,2,2,2,2,1,2,2,2,2,2,2,2,1,40,3,4,4,5,1,2,1.728644137,1,,,,2019,5,24
98101,2,,5,5,5,3,5,5,2,3,4,4,5,2,2,3,2,1,2,1,3,2,3,1,2,2,2,1,3,3,3,3,1,3,2,4,4,5,4,4,4,4,2,2,2,1,1,1,1,2,1,2,2,2,2,2,49,3,3,3,2,1,1,0.668062477,1,,,,2019,5,24
98040,1,1,5,5,5,5,5,2,2,4,4,4,3,2,1,2,2,2,1,1,1,1,2,3,2,3,2,1,2,3,2,2,3,2,2,4,4,4,4,4,4,4,2,2,2,1,1,1,1,1,2,2,2,2,2,1,22,2,4,1,2,1,3,0.708379174,1,,,,2019,5,24
98105,1,1,5,5,5,4,5,4,2,4,4,3,2,2,2,3,2,2,2,2,3,5,3,3,2,2,2,3,3,3,3,2,1,3,3,4,4,4,4,4,4,4,1,1,1,1,1,1,1,2,2,1,1,1,2,1,59,4,3,3,2,1,2,0.478799608,1,,,,2019,5,24
98125,1,1,5,5,5,5,5,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,5,5,5,5,5,5,5,2,2,2,2,1,1,1,2,2,2,2,2,2,1,16,1,8,3,1,2,1,0.87454219,1,,,,2019,5,24
98155,2,,5,5,5,5,5,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,3,2,2,2,2,1,2,2,3,3,3,3,3,3,3,1,1,1,2,2,2,2,2,2,2,1,1,2,1,59,4,8,3,1,1,2,0.932813497,1,,,,2019,5,24
98027,2,,5,5,4,4,5,3,2,4,4,4,2,1,1,2,1,3,1,1,1,2,1,1,2,2,1,1,1,2,2,2,1,2,1,3,3,3,4,3,4,3,1,2,1,2,2,1,2,2,1,1,1,2,2,2,20,2,4,3,3,1,2,0.733350064,1,,,,2019,5,24
98034,1,1,5,5,5,5,5,4,2,4,4,3,1,1,1,1,1,1,1,1,1,2,2,1,2,2,2,3,2,2,2,2,1,2,2,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,2,2,29,2,3,3,2,1,2,0.716340867,1,,,,2019,5,24
98125,1,1,3,3,5,1,5,3,1,3,3,3,2,2,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,4,3,3,5,5,4,5,1,1,1,1,1,2,2,2,1,1,2,2,2,2,41,3,4,3,2,1,2,0.611250909,1,,,,2019,5,24
98155,2,,5,5,5,5,5,4,2,4,4,4,2,1,1,1,1,1,1,1,1,1,2,1,2,2,2,2,2,2,2,2,1,2,2,4,4,4,4,4,4,4,2,2,2,2,1,1,1,2,2,2,1,1,2,2,78,5,1,2,2,1,2,2.75450949,1,,,,2019,5,24
98059,2,,3,5,5,4,5,3,2,3,4,4,2,1,1,1,1,1,1,1,1,2,3,1,2,3,3,3,3,3,3,3,1,3,3,4,4,4,4,5,4,4,1,1,1,1,1,1,1,2,1,1,1,1,2,2,43,3,3,3,3,1,2,0.8790747,1,,,,2019,5,24
98168,2,,5,5,5,5,5,4,4,4,4,4,1,1,1,1,1,1,1,1,2,2,1,3,2,2,2,3,2,2,2,2,1,2,2,4,4,4,4,4,4,4,2,2,2,2,2,2,2,2,2,1,2,2,2,2,55,4,3,1,2,1,2,0.739583363,1,,,,2019,5,24
98125,2,,5,5,5,5,5,4,2,4,4,3,2,1,1,1,1,1,1,1,1,1,1,1,2,2,2,3,3,3,3,3,1,2,2,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,2,2,25,2,3,2,1,2,1,0.88437144,1,,,,2019,5,24
98155,1,1,1,1,5,1,1,3,2,3,3,3,2,1,1,2,2,1,1,1,1,1,2,1,2,2,2,1,2,2,2,2,1,2,2,4,3,3,4,3,4,2,2,2,2,1,2,1,2,2,2,1,2,1,2,2,36,3,3,4,3,1,2,0.8790747,1,,,,2019,5,24
98006,1,3,5,5,5,5,5,4,2,4,4,4,2,1,1,1,1,1,1,1,1,1,2,1,1,2,2,3,2,3,2,2,1,3,2,4,4,4,4,4,4,4,2,2,2,2,1,1,1,2,2,2,2,2,2,1,63,4,3,3,5,1,2,0.786177134,1,,,,2019,5,24
98144,1,4,5,5,5,5,5,4,4,4,4,4,1,1,1,1,1,1,1,1,3,1,2,1,2,2,2,2,1,2,1,1,1,2,2,4,4,4,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,1,2,46,3,3,2,2,2,1,0.668062477,1,,,,2019,5,24
98022,2,,3,5,3,2,5,3,2,3,4,4,3,2,1,2,1,2,1,1,3,2,2,1,2,3,2,3,3,2,3,2,1,2,2,3,4,4,4,4,4,4,2,2,2,2,2,2,2,2,2,2,1,1,2,2,23,2,3,1,2,1,3,0.703534927,1,,,,2019,5,24
98198,2,,5,5,4,5,5,4,3,4,4,4,1,1,1,1,1,1,1,1,1,1,3,1,2,2,2,1,2,3,3,3,1,2,2,4,4,4,4,4,4,4,1,1,1,1,1,1,1,2,2,1,1,1,2,2,50,4,3,1,1,1,2,0.82476849,1,,,,2019,5,24
98030,1,1,5,5,5,3,5,4,2,3,4,3,3,1,2,3,2,1,1,1,1,2,2,1,2,2,2,3,3,2,2,2,1,2,2,4,4,5,4,4,3,4,1,1,1,1,1,1,1,1,2,2,1,1,2,2,54,4,3,4,1,1,1,0.82476849,1,,,,2019,5,24
98059,1,1,3,3,5,2,3,4,2,3,4,4,3,1,1,1,1,1,1,1,1,1,2,1,2,3,2,1,3,3,3,3,1,2,2,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,2,2,43,3,3,4,3,1,2,0.8790747,1,,,,2019,5,24
98116,2,,5,5,5,5,5,4,2,4,4,4,1,1,1,1,1,1,1,1,1,1,2,1,2,2,2,3,2,2,2,2,2,2,2,4,4,4,4,4,4,4,2,2,2,1,1,1,1,2,1,2,1,1,2,1,52,4,1,3,1,2,1,0.633757215,1,,,,2019,5,24
98188,1,1,3,5,2,2,5,2,1,3,4,3,3,2,1,2,1,1,1,1,1,2,1,1,1,1,2,1,2,1,1,2,2,1,2,2,3,3,4,4,4,4,2,2,2,1,2,1,2,2,2,2,2,2,2,1,35,3,3,3,3,1,2,0.792605254,1,,,,2019,5,24
98030,2,,1,1,5,3,5,2,2,4,3,4,4,1,1,3,1,2,1,1,1,1,2,1,1,2,2,3,3,2,2,2,3,2,2,2,4,4,3,4,4,4,2,2,2,1,2,2,2,2,2,2,2,2,2,2,49,3,3,3,1,1,2,0.82476849,1,,,,2019,5,24
98105,2,,5,5,5,5,3,3,2,3,3,3,2,2,1,2,1,1,1,1,2,2,3,1,2,2,3,3,3,3,3,3,3,3,2,4,4,3,4,4,4,4,2,2,1,1,1,1,2,2,2,2,1,1,2,1,44,3,3,3,1,1,1,0.792605254,1,,,,2019,5,24
98056,1,1,3,5,5,3,5,3,2,3,3,3,3,2,1,2,1,1,1,1,1,2,2,3,2,2,3,3,2,3,2,2,1,3,2,4,3,3,3,5,3,3,2,2,2,1,1,1,1,2,1,1,1,1,2,2,39,3,3,3,2,1,2,0.712050507,1,,,,2019,5,24
98188,2,,5,5,5,2,5,3,2,3,3,3,2,2,1,1,1,1,1,1,1,2,1,1,2,3,3,1,3,3,2,2,1,3,2,3,3,3,4,4,4,4,2,2,2,2,2,2,2,2,2,1,2,2,2,2,46,3,4,1,1,1,2,4.840350518,1,,,,2019,5,24
98029,1,1,2,2,5,2,2,3,2,3,3,2,5,2,1,2,1,1,1,1,1,3,3,1,2,2,2,1,3,1,3,3,1,2,2,4,2,3,3,3,3,3,1,1,1,1,1,1,1,2,1,2,1,1,2,2,17,1,3,2,4,1,2,1.085702048,1,,,,2019,5,24
98092,2,,5,5,3,2,5,4,1,4,4,4,1,1,1,1,1,1,1,1,2,2,2,1,2,3,2,3,3,3,1,1,1,1,2,4,4,3,4,4,4,4,1,1,2,1,1,1,1,2,2,1,1,1,2,2,66,5,3,2,3,1,2,0.909709492,1,,,,2019,5,24
98053,2,,5,5,4,2,5,4,3,4,4,4,1,1,1,2,2,1,1,1,1,1,2,1,2,2,2,3,2,2,2,2,1,3,2,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,2,1,79,5,3,4,3,1,2,1.32982567,1,,,,2019,5,24
98047,1,1,5,5,5,5,5,3,3,3,3,3,2,1,1,1,1,1,1,1,1,1,2,2,1,2,2,2,2,3,3,3,1,2,2,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,2,1,48,3,3,3,1,1,2,0.704096246,1,,,,2019,5,24
98010,2,,5,5,5,5,5,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,2,1,2,2,2,3,3,2,2,2,3,2,2,4,4,4,4,4,4,4,2,2,2,2,2,1,1,2,2,1,1,1,2,2,72,5,3,2,1,1,3,0.909709492,1,,,,2019,5,24
98038,1,1,5,5,5,1,5,3,2,3,3,3,2,2,2,2,2,2,2,2,2,2,3,1,2,3,3,1,3,2,2,2,1,2,2,4,4,4,3,3,3,3,2,2,2,2,2,2,2,2,2,1,2,2,2,1,54,4,3,3,2,1,2,0.570317959,1,,,,2019,5,24
98108,2,,5,5,5,4,5,4,2,3,4,4,1,1,1,1,1,1,1,1,2,1,2,3,2,3,2,3,3,2,3,3,3,2,2,4,4,4,4,4,4,4,1,1,1,1,2,1,2,1,1,2,1,1,2,2,34,2,3,1,1,2,1,0.88437144,1,,,,2019,5,24
98155,2,,3,5,5,4,5,3,2,3,3,3,2,1,2,3,2,1,1,2,2,2,3,1,2,2,2,3,2,3,3,2,1,3,2,3,4,4,4,4,4,4,2,2,1,1,2,2,2,2,2,2,2,2,2,1,66,5,3,3,3,1,2,0.721231395,1,,,,2019,5,24
98008,1,1,5,5,5,3,5,4,4,4,3,3,1,1,2,2,1,3,1,1,1,3,3,1,2,3,1,3,1,1,3,3,1,1,2,4,4,3,4,4,4,4,2,2,2,1,1,1,1,2,2,2,2,2,2,2,52,4,4,3,2,1,1,3.92068392,1,,,,2019,5,24
98146,1,1,1,3,5,2,2,3,1,2,3,2,2,1,1,2,2,1,1,1,2,2,3,1,2,2,2,1,3,3,3,1,1,1,3,4,3,2,4,3,4,3,1,1,1,2,1,2,2,2,2,2,2,2,2,2,44,3,3,3,3,1,2,0.8790747,1,,,,2019,5,24
98003,2,,5,5,5,5,5,4,1,4,4,4,1,1,1,1,1,1,1,1,1,1,2,1,2,2,2,3,2,2,2,2,1,2,2,4,4,4,4,4,4,4,2,2,1,1,1,1,1,2,2,1,1,1,2,2,62,4,3,2,1,2,2,0.91306588,1,,,,2019,5,24
98070,1,1,4,5,5,3,5,3,2,3,4,3,2,1,1,4,2,1,1,2,2,2,2,1,1,1,1,1,1,1,2,2,1,2,2,4,4,3,4,4,3,3,2,2,1,1,2,2,2,2,2,2,1,1,2,2,51,4,3,4,5,1,3,1.096942091,1,,,,2019,5,24
98101,2,,5,5,5,5,5,4,3,4,4,3,1,1,2,3,2,1,1,1,1,1,3,1,2,2,2,3,3,3,2,2,3,2,2,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,2,1,1,1,2,2,50,4,3,3,1,2,1,0.82476849,1,,,,2019,5,24
98003,1,2,1,1,2,1,2,1,1,1,1,1,1,5,5,4,4,3,2,4,4,2,2,2,2,2,2,1,2,1,2,1,2,2,2,3,3,3,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,21,2,3,1,2,1,1,0.703534927,1,,,,2019,5,24
98008,2,,5,5,5,5,5,4,2,4,4,3,2,1,1,1,1,1,1,1,1,2,3,3,2,3,3,3,3,2,2,2,3,3,2,4,4,4,4,4,4,4,2,2,2,2,1,1,1,2,2,2,1,2,2,2,20,2,4,3,3,1,2,0.733350064,1,,,,2019,5,24
98058,1,1,3,3,5,2,3,3,2,3,3,3,3,2,2,3,2,1,1,2,2,2,2,1,2,2,2,1,2,1,2,2,1,2,2,1,3,3,4,4,4,4,2,2,2,2,2,1,1,2,2,2,2,2,2,1,56,4,3,3,5,1,2,0.786177134,1,,,,2019,5,24
98125,1,1,5,5,5,5,5,3,2,1,1,1,2,1,2,2,1,1,1,1,3,1,3,3,2,2,2,3,2,2,2,2,1,2,2,4,4,4,4,4,4,4,1,1,1,1,1,1,1,2,1,1,1,1,2,2,47,3,3,2,3,1,2,0.82476849,1,,,,2019,5,24
98105,1,6,5,5,5,5,5,2,1,4,4,4,2,1,1,2,1,1,1,1,2,2,3,1,1,1,1,1,3,3,2,2,1,3,2,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,2,1,24,2,7,4,1,2,1,0.87454219,1,,,,2019,5,24
98178,1,1,5,5,5,2,5,4,1,4,4,4,2,1,1,3,2,1,1,1,1,1,2,1,2,2,2,1,3,3,2,2,1,2,3,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,2,2,1,1,2,2,57,4,3,3,4,1,1,1.14133235,1,,,,2019,5,24
98074,2,,5,5,5,5,5,4,2,4,4,4,2,1,2,2,1,1,1,1,1,1,3,1,2,2,2,1,2,2,2,2,1,2,2,4,4,4,4,4,4,4,1,1,1,1,1,1,1,2,2,1,1,1,2,1,52,4,3,3,4,1,2,0.880120308,1,,,,2019,5,24
98023,2,,5,5,5,5,5,4,3,4,4,4,1,1,1,1,1,1,1,1,1,1,2,1,2,3,2,3,3,1,3,3,1,3,2,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,2,2,69,5,3,4,4,1,2,1.137136865,1,,,,2019,5,24
98055,1,1,6,3,5,5,3,4,1,4,4,3,1,1,2,2,1,1,1,2,5,2,2,1,2,2,2,1,2,3,2,2,1,2,2,4,4,4,4,3,4,3,1,1,1,1,1,1,1,2,1,2,2,1,2,1,46,3,3,1,1,1,1,0.704096246,1,,,,2019,5,24
98034,1,7,5,5,5,2,2,4,1,3,4,3,2,1,1,1,1,1,1,1,1,3,3,1,2,2,1,3,3,3,1,2,1,1,2,2,3,2,4,4,4,4,2,2,2,2,2,1,1,2,2,2,2,2,2,2,38,3,4,3,1,1,2,0.754630752,1,,,,2019,5,24
98121,1,3,1,5,3,4,3,2,2,4,4,3,3,1,2,2,1,2,1,1,3,2,2,1,2,2,2,1,2,1,2,2,2,1,2,4,4,4,4,4,4,4,1,1,2,1,1,1,2,2,1,2,1,1,2,1,34,2,1,3,1,1,1,0.599510938,1,,,,2019,5,24
98058,1,1,1,3,3,3,5,4,3,3,3,3,3,2,2,2,2,1,1,1,2,2,2,1,1,1,2,1,2,1,2,2,3,3,2,4,2,4,4,4,3,3,1,1,1,1,1,1,1,1,1,1,1,1,2,2,37,3,3,4,2,1,2,0.712050507,1,,,,2019,5,24
98070,2,,3,5,3,3,2,3,2,3,4,2,2,1,2,2,1,1,1,2,2,3,2,1,2,2,2,2,2,1,2,2,1,3,2,2,4,4,3,4,3,4,2,2,2,1,1,1,1,2,2,2,1,1,2,1,59,4,6,4,4,1,3,1.166016871,1,,,,2019,5,24
98006,1,1,5,5,5,3,2,3,2,3,4,1,2,1,1,2,1,2,1,2,1,4,2,1,2,2,2,1,2,2,2,2,1,1,2,4,4,2,3,3,2,1,1,1,1,1,1,1,1,2,2,2,1,1,2,1,29,2,4,4,4,1,3,2.447229141,1,,,,2019,5,24
98058,1,1,3,5,4,2,5,3,1,4,4,4,3,1,1,1,1,1,1,1,1,1,2,1,2,2,2,1,2,1,2,2,1,2,2,3,4,4,3,4,4,4,2,2,2,1,1,1,1,2,1,1,1,1,2,2,38,3,3,2,2,1,2,0.712050507,1,,,,2019,5,24
98006,1,1,3,5,4,2,5,3,2,4,4,4,2,1,1,2,1,1,1,1,1,1,2,1,2,2,2,3,2,2,2,2,1,2,2,3,4,4,3,4,4,4,2,2,2,2,2,1,1,2,1,2,1,1,2,1,63,4,3,3,3,1,2,0.591110627,1,,,,2019,5,24
98001,2,,5,5,5,5,5,4,3,4,4,4,2,1,1,1,1,1,1,1,1,1,2,1,2,3,2,3,3,2,3,3,1,2,2,4,4,4,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,1,1,33,2,3,3,4,2,2,1.901940062,1,,,,2019,5,24
98107,2,,3,2,3,2,2,3,2,3,4,2,2,1,1,1,1,1,1,1,1,3,2,1,2,3,2,1,3,3,1,1,3,3,2,2,2,1,2,3,3,3,2,2,1,2,2,2,2,2,1,1,1,1,2,2,36,3,1,4,3,1,1,0.530333582,1,,,,2019,5,24
98134,1,4,3,5,3,1,3,3,2,4,4,4,1,1,1,2,1,1,1,1,3,2,2,1,2,2,1,1,3,1,3,3,1,2,2,3,4,4,3,3,3,3,1,1,1,1,2,2,1,1,1,1,1,1,2,3,40,3,1,3,4,1,1,0.662916978,1,,,,2019,5,24
98030,2,,5,5,3,2,5,4,2,4,4,4,2,1,1,2,1,1,1,1,1,1,2,1,2,1,3,1,2,2,1,2,1,2,2,4,4,4,4,4,4,4,2,2,2,2,1,1,1,2,1,1,1,1,2,1,72,5,3,3,1,1,2,0.721231395,1,,,,2019,5,24
98002,1,1,5,5,5,3,3,3,5,3,3,5,2,2,2,1,1,1,1,1,4,3,3,1,2,3,3,1,3,1,3,3,1,3,2,4,4,3,4,4,4,4,1,1,1,1,1,1,1,2,1,1,1,1,2,1,33,2,3,3,2,1,2,1.23245716,1,,,,2019,5,24
98004,1,3,5,5,2,2,3,5,5,3,4,5,3,2,1,1,1,1,1,1,1,2,3,1,2,2,2,2,2,2,2,2,1,2,2,4,4,2,4,4,4,4,2,2,1,1,2,2,1,2,1,1,1,1,2,1,35,3,3,4,5,1,1,1.054164988,1,,,,2019,5,24
98006,2,,5,5,5,3,5,4,2,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,2,1,2,2,1,2,2,4,4,4,3,3,3,3,1,1,2,2,1,1,1,2,2,2,1,1,2,2,45,3,3,4,4,2,1,1.030960612,1,,,,2019,5,24
98014,2,,1,5,5,5,5,4,2,4,4,4,2,1,2,1,1,1,1,1,1,2,3,3,2,2,3,3,3,1,3,3,1,3,3,4,4,4,4,4,4,4,1,1,2,1,1,1,1,2,2,2,1,1,2,2,28,2,3,1,3,1,2,0.88437144,1,,,,2019,5,24
98033,2,,3,3,3,1,3,4,1,4,4,4,1,1,1,1,1,1,1,1,1,1,2,1,2,2,2,1,2,2,2,2,1,2,2,4,4,4,4,4,4,4,1,1,1,2,1,1,1,2,1,1,1,1,2,1,63,4,4,3,3,2,2,0.932813497,1,,,,2019,5,24
98011,1,1,4,5,5,5,5,4,3,3,4,4,1,1,1,2,1,1,1,1,1,1,2,1,2,2,2,1,2,3,2,2,1,2,2,4,4,4,4,4,4,4,1,1,1,2,1,1,1,2,1,2,1,1,2,2,60,4,3,1,1,2,2,0.91306588,1,,,,2019,5,24
98030,2,,5,5,3,1,2,2,1,4,3,2,2,1,1,2,1,1,1,1,3,5,2,3,3,3,3,3,3,3,3,3,3,3,3,4,4,2,5,4,5,5,2,2,2,1,2,2,2,2,1,1,2,2,2,2,31,2,3,2,2,1,2,0.716340867,1,,,,2019,5,24
98122,1,3,1,5,5,3,4,3,3,3,3,3,2,2,2,2,2,2,2,1,3,2,3,1,2,2,2,1,2,2,2,2,1,2,2,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,2,2,39,3,2,1,1,1,1,0.509322416,1,,,,2019,5,24
98166,1,1,5,5,5,4,3,2,2,4,4,3,3,2,1,2,2,1,1,1,2,2,3,1,2,2,3,1,3,3,3,3,1,3,2,2,4,2,4,4,4,4,1,1,1,1,1,1,1,2,2,2,1,1,2,2,42,3,3,3,3,1,2,0.8790747,1,,,,2019,5,24
98105,2,,5,5,5,2,5,4,2,4,4,3,2,1,1,1,1,1,1,1,1,2,3,1,2,2,3,1,3,3,2,2,3,2,2,4,4,4,4,4,4,4,2,2,2,1,2,2,2,2,1,1,2,2,2,2,27,2,3,3,2,1,1,0.716340867,1,,,,2019,5,24
98011,2,,3,3,5,5,5,4,2,3,3,4,2,1,1,2,1,1,1,1,2,2,2,1,2,2,2,1,2,2,2,2,1,2,2,4,3,4,4,3,4,3,2,2,1,1,1,1,1,2,2,2,1,1,2,2,45,3,3,4,5,1,2,1.096942091,1,,,,2019,5,24
98188,2,,5,5,5,2,5,3,2,3,3,3,2,1,1,3,2,1,1,1,3,2,2,1,2,1,2,1,1,2,1,1,1,2,2,4,4,4,4,4,4,4,1,2,2,2,2,2,2,2,1,2,1,2,2,2,20,2,1,1,1,1,3,0.315194627,1,,,,2019,5,24
98014,2,,5,5,5,5,5,4,3,4,4,3,2,1,1,1,1,1,1,1,1,1,2,1,2,2,3,1,3,2,2,2,3,2,2,4,4,4,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,1,2,83,5,3,1,1,1,3,3.04346995,1,,,,2019,5,24
98116,1,1,2,2,2,1,1,2,1,5,3,3,3,2,1,1,1,1,1,1,1,1,3,1,3,3,1,1,1,1,1,1,1,3,2,2,3,3,3,3,4,4,1,1,1,1,2,1,2,2,2,2,1,1,2,2,33,2,3,3,5,1,1,1.176214016,1,,,,2019,5,24
98198,1,1,5,5,5,3,3,4,2,4,4,5,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,2,2,2,2,1,3,2,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,2,2,67,5,3,3,3,1,2,0.909709492,1,,,,2019,5,24
98125,1,1,5,5,5,5,5,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,2,1,1,1,2,2,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,2,1,58,4,3,2,1,1,1,0.591110627,1,,,,2019,5,24
98136,1,1,4,5,4,5,5,2,1,3,4,4,3,1,1,2,2,1,1,1,1,1,2,1,2,2,2,3,2,3,2,2,1,2,2,3,4,4,4,4,4,4,1,1,1,1,1,1,1,2,2,2,1,1,2,2,20,2,3,2,2,1,2,0.703534927,1,,,,2019,5,24
98092,3,,5,5,5,5,5,4,4,4,4,4,1,1,2,1,1,1,1,1,1,1,2,1,2,2,2,3,2,2,2,2,1,2,2,4,4,4,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,1,2,44,3,3,3,1,1,3,0.8790747,1,,,,2019,5,24
98045,2,,5,5,5,5,5,3,2,4,4,4,2,1,1,2,1,1,1,2,2,1,2,1,2,2,2,3,2,2,2,2,1,3,2,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,2,2,50,4,3,3,2,1,3,0.668062477,1,,,,2019,5,24
98052,1,1,3,3,5,3,5,3,2,4,4,4,2,1,1,1,1,1,1,1,1,2,2,2,2,2,1,2,2,2,2,2,1,2,2,4,4,4,4,4,4,4,1,1,1,1,2,1,1,2,1,1,1,1,2,2,40,3,1,3,3,1,2,0.530333582,2,,,,2019,5,24
98133,2,,5,5,5,5,5,4,2,4,4,4,2,1,1,1,1,1,1,1,2,1,3,1,2,1,2,1,3,3,1,1,1,2,2,4,4,4,4,4,4,4,2,2,2,2,2,1,2,2,2,2,2,2,2,1,29,2,2,2,1,2,2,1.225143673,1,,,,2019,5,24
98103,1,5,1,1,1,1,3,2,2,3,3,3,3,2,1,2,2,1,1,1,1,1,2,1,2,2,3,3,2,2,2,2,1,2,2,2,2,3,2,3,3,3,2,2,2,2,1,1,1,2,2,2,1,1,2,2,29,2,3,4,3,1,1,0.88437144,1,,,,2019,5,24
98177,1,1,3,3,2,2,3,4,2,2,3,4,2,1,1,2,1,1,1,1,1,2,1,1,2,1,1,1,3,1,1,3,1,2,2,3,3,4,4,4,4,4,2,2,2,2,1,1,1,2,2,2,2,2,2,2,44,3,4,3,2,1,2,0.611250909,1,,,,2019,5,24
98177,1,1,5,5,5,2,5,1,1,4,4,4,1,1,1,1,1,1,1,1,1,1,2,1,2,2,2,1,2,2,2,2,1,2,2,4,4,4,4,4,4,4,2,2,2,1,2,1,1,1,2,1,2,2,2,2,56,4,3,2,4,1,2,1.14133235,1,,,,2019,5,24
98059,1,1,3,5,3,3,2,3,2,3,4,4,2,1,1,3,3,1,1,1,1,2,2,1,2,2,2,2,2,2,2,2,1,2,2,3,4,3,4,4,4,4,2,2,2,2,2,1,1,1,1,2,2,2,2,2,50,4,3,3,3,1,2,0.82476849,1,,,,2019,5,24
98148,1,1,2,3,3,2,1,3,2,3,3,2,2,1,2,3,2,1,1,1,2,3,2,1,2,2,3,3,3,2,2,2,3,2,2,3,3,2,2,3,4,3,2,2,2,2,2,2,2,2,1,2,2,2,2,2,21,2,3,1,1,1,2,0.868561638,1,,,,2019,5,24
98058,2,,5,5,5,5,3,4,3,4,4,5,1,1,1,1,1,1,1,1,1,2,2,1,2,2,2,3,3,2,2,2,1,3,2,4,4,5,4,4,4,4,1,1,1,2,1,1,1,1,2,1,1,1,2,2,37,3,3,1,3,1,2,0.8790747,1,,,,2019,5,24
98199,2,,5,5,5,3,5,4,2,4,4,4,1,1,1,1,1,1,1,1,2,1,2,1,2,2,2,2,2,2,2,2,1,2,2,4,4,4,4,4,4,4,2,1,1,1,1,1,1,2,1,1,1,1,2,2,63,4,3,3,2,1,1,0.739583363,1,,,,2019,5,24
